,room_id,host_id,room_type,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,last_modified,latitude,longitude,location,name,currency,rate_type
4505,21080282,43966654,Entire home/apt,"Seattle, WA, United States",140,5.0,2,0.0,1.0,59,2018-12-20 02:59:27.382216,47.64647,-122.384523,0101000020E6100000D4635B069C985EC02DEC6987BFD24740,☆ Sunny Tiny House ☆ Deck & Garden ☆ Parking,USD,nightly
4507,21081142,151696261,Entire home/apt,"Seattle, WA, United States",31,5.0,4,3.0,2.0,83,2018-12-20 03:03:35.150745,47.670792999999996,-122.27304699999999,0101000020E610000057D11F9A79915EC060B1868BDCD54740,"View Home, Quiet, Central Neighborhood",USD,nightly
4508,21082007,5308727,Private room,"Seattle, WA, United States",11,5.0,1,1.0,1.0,55,2018-12-20 03:29:42.266954,47.646836,-122.3746,0101000020E610000039454772F9975EC00FF0A485CBD24740,"Luxurious Room in Queen Anne, private suite",USD,nightly
4509,21083203,34117957,Private room,"Seattle, WA, United States",25,5.0,4,2.0,1.0,89,2018-12-20 03:29:23.62455,47.649502000000005,-122.386693,0101000020E6100000E525FF93BF985EC0E257ACE122D34740,A Gem in the Emerlad City: For Business and Travel,USD,nightly
4510,21083795,151988464,Entire home/apt,"Seattle, WA, United States",74,5.0,4,1.0,1.0,136,2018-12-20 03:49:34.107745,47.608883,-122.343704,0101000020E610000048E00F3FFF955EC0910BCEE0EFCD4740,Spectacular View: Waterfront Condo Near Pike Place,USD,nightly
4512,21093691,126845814,Entire home/apt,"Seattle, WA, United States",81,4.5,3,0.0,1.0,56,2018-12-20 03:15:19.052183,47.622572,-122.30231200000001,0101000020E61000000E4C6E1459935EC0E1B37570B0CF4740,"Private, Bright, and Charming on Capitol Hill!",USD,nightly
4513,21106834,140236800,Entire home/apt,"Seattle, WA, United States",6,4.5,7,3.0,3.0,184,2018-12-20 03:04:32.015987,47.681132,-122.32509499999999,0101000020E6100000F645425BCE945EC0292158552FD74740,3BR Townhome in Prime Green Lake Location,USD,nightly
4514,21109785,6905122,Private room,"Seattle, WA, United States",65,5.0,2,1.0,1.0,45,2018-12-20 03:41:31.939919,47.524487,-122.332452,0101000020E610000059DFC0E446955EC0AD16D86322C34740,Private Room close to the Airport w/ free parking!,USD,nightly
4515,21110270,59838217,Entire home/apt,"Seattle, WA, United States",41,5.0,8,4.0,1.5,250,2018-12-20 03:15:58.638663,47.627248,-122.307783,0101000020E6100000F2D077B7B2935EC09F3D97A949D04740,"Classic, Majestic 4 Bedroom Capitol Hill House",USD,nightly
4516,21112582,152259168,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,1.5,140,2018-12-20 04:12:25.344981,47.553961,-122.381032,0101000020E6100000B0AE0AD462985EC03621AD31E8C64740,Fairmount Escape,USD,nightly
4518,21113925,152273641,Private room,"Seattle, WA, United States",2,,1,1.0,1.0,45,2018-12-20 04:09:51.602774,47.556416999999996,-122.30786299999998,0101000020E610000080290307B4935EC01FF818AC38C74740,•••ArBuBu BnB•••,USD,nightly
4519,21114020,151477461,Entire home/apt,"Renton, WA, United States",10,4.0,5,2.0,1.0,118,2018-12-20 03:38:48.796059,47.536921,-122.19306999999999,0101000020E6100000AEF545425B8C5EC08FC4CBD3B9C44740,"Comfy, Safe, Convinient 2bdrm Condo",USD,nightly
4520,21121090,107384234,Private room,"Seattle, WA, United States",42,5.0,2,1.0,1.0,65,2018-12-20 04:08:45.270444,47.558855,-122.297362,0101000020E6100000AF44A0FA07935EC0611A868F88C74740,"Comfy, cozy, distinctive and artsy home.",USD,nightly
4521,21121763,8479079,Private room,"Redmond, WA, United States",19,5.0,2,1.0,1.0,55,2018-12-20 02:56:22.483179,47.683448999999996,-122.128565,0101000020E6100000419AB1683A885EC0F1BDBF417BD74740,Room & Private Bath Downtown Redmond,USD,nightly
4522,21121860,2645609,Entire home/apt,"Seattle, WA, United States",69,5.0,4,0.0,1.0,60,2018-12-20 03:01:19.486077,47.673282,-122.32686499999998,0101000020E6100000404D2D5BEB945EC0247EC51A2ED64740,Modern and Inviting Green Lake Loft,USD,nightly
4523,21122501,91376866,Entire home/apt,"Seattle, WA, United States",9,5.0,2,2.0,1.5,95,2018-12-20 03:01:48.064843,47.697743,-122.348607,0101000020E6100000070ABC934F965EC0A80183A44FD94740,Large Greenwood Townhouse with Private Patio,USD,nightly
4524,21139428,56435981,Entire home/apt,"Seattle, WA, United States",59,4.5,7,2.0,2.0,125,2018-12-20 04:03:07.906183,47.561828999999996,-122.290725,0101000020E61000004BC8073D9B925EC0E2783E03EAC74740,Walk to light rail - sleeps 7,USD,nightly
4525,21142733,84157454,Entire home/apt,"Seattle, WA, United States",42,5.0,4,2.0,1.5,140,2018-12-20 03:45:49.776798,47.601045,-122.29777800000001,0101000020E6100000F8DD74CB0E935EC05036E50AEFCC4740,Modern Townhouse near Capitol Hill,USD,nightly
4526,21143256,50550045,Entire home/apt,"Seattle, WA, United States",2,,2,1.0,1.0,110,2018-12-20 03:55:31.631948,47.612712,-122.33268600000001,0101000020E6100000927538BA4A955EC0F2EEC8586DCE4740,Lofted Dreams 2- Seattle's Finest Loft PY,USD,nightly
4527,21143341,2819258,Private room,"Seattle, WA, United States",6,5.0,2,1.0,1.0,85,2018-12-20 04:05:10.387354,47.571614000000004,-122.38058500000001,0101000020E6100000481630815B985EC0C6F7C5A52AC94740,Little Red House,USD,nightly
4528,21148583,68052625,Entire home/apt,"Seattle, WA, United States",2,,2,1.0,1.0,83,2018-12-20 04:08:29.870364,47.561609999999995,-122.275694,0101000020E6100000056D72F8A4915EC0A48D23D6E2C74740,Columbia City Garden Apartment-Monthly-Open Soon!,USD,nightly
4529,21153013,82184221,Private room,"Seattle, WA, United States",130,5.0,2,1.0,1.0,27,2018-12-20 02:51:53.798504,47.539809000000005,-122.28718300000001,0101000020E6100000E63DCE3461925EC0118B187618C54740,Private Bedroom&Bath Near Rail to Downtown-Airport,USD,nightly
4530,21155590,149435895,Entire home/apt,"Seattle, WA, United States",42,5.0,2,1.0,1.0,45,2018-12-20 03:42:51.037141,47.577302,-122.413932,0101000020E610000025B1A4DC7D9A5EC02CF52C08E5C94740,"Alki Beach Apartment, Near Downtown Seattle",USD,nightly
4531,21162392,152734194,Entire home/apt,"Seattle, WA, United States",104,4.5,2,0.0,1.0,75,2018-12-20 03:49:23.088668,47.603142999999996,-122.31286599999999,0101000020E6100000F1811DFF05945EC0DAE731CA33CD4740,Brand New Studio on Yesler Way D502,USD,nightly
4532,21164016,54410852,Entire home/apt,"Seattle, WA, United States",5,4.0,2,1.0,1.0,125,2018-12-20 03:46:21.287989,47.599921,-122.296201,0101000020E6100000B8020AF5F4925EC081971936CACC4740,Designer Pied-a-Terre (800 sf) at Jackson Terrace,USD,nightly
4533,21164110,123133521,Private room,"Bellevue, WA, United States",61,5.0,3,1.0,1.0,40,2018-12-20 03:37:13.558159,47.593563,-122.11648500000001,0101000020E61000005F5E807D74875EC0CE8E54DFF9CB4740,The Chef and The Shipwright,USD,nightly
4534,21170317,62648116,Entire home/apt,"Seattle, WA, United States",11,5.0,10,5.0,3.0,425,2018-12-20 03:33:18.20535,47.636205,-122.35586299999999,0101000020E6100000D0B69A75C6965EC09D465A2A6FD14740,Queen Anne Classic,USD,nightly
4535,21175123,113311459,Entire home/apt,"Seattle, WA, United States",100,5.0,5,2.0,2.0,116,2018-12-20 03:20:34.607601,47.637307,-122.328026,0101000020E6100000368FC360FE945EC08541994693D14740,Views of the Space Needle & Lake Union w/ Parking!,USD,nightly
4536,21176143,17167788,Entire home/apt,"Seattle, WA, United States",83,5.0,6,2.0,1.0,95,2018-12-20 03:05:44.117869,47.700798,-122.35701599999999,0101000020E61000008509A359D9965EC0158DB5BFB3D94740,Cozy Garden Cottage,USD,nightly
4537,21176487,4271645,Entire home/apt,"Seattle, WA, United States",3,5.0,2,1.0,1.0,144,2018-12-20 03:09:28.427192,47.686840999999994,-122.396176,0101000020E610000072DD94F25A995EC0A646E867EAD74740,Mid-Century Northwest Cottage,USD,nightly
4538,21176703,49375630,Entire home/apt,"Seattle, WA, United States",120,5.0,4,1.0,1.0,109,2018-12-20 03:19:04.931959,47.62421,-122.32665,0101000020E610000042CF66D5E7945EC007EBFF1CE6CF4740,West Capitol Hill - Walkable,USD,nightly
4539,21177098,57314912,Private room,"Seattle, WA, United States",15,4.5,2,1.0,1.0,175,2018-12-20 03:19:51.200306,47.632484999999996,-122.34296,0101000020E610000084F57F0EF3955EC0F41ABB44F5D04740,Upscale Private Seattle City Suite on Lake Union,USD,nightly
4540,21177601,15621108,Entire home/apt,"Seattle, WA, United States",57,5.0,4,1.0,1.0,50,2018-12-20 03:45:17.27975,47.598509,-122.296287,0101000020E6100000B8CEBF5DF6925EC04BAE62F19BCC4740,Garden Getaway in Central Seattle,USD,nightly
4544,21188538,86391649,Entire home/apt,"Seattle, WA, United States",43,4.5,4,1.0,1.0,70,2018-12-20 03:01:21.571838,47.679889,-122.30128,0101000020E610000017BCE82B48935EC080F44D9A06D74740,Cozy Home Close to UW and Seattle Children's,USD,nightly
4545,21189232,5758062,Entire home/apt,"Seattle, WA, United States",36,5.0,4,2.0,2.0,145,2018-12-20 04:04:59.925617,47.567883,-122.391714,0101000020E6100000A9D898D711995EC0297AE063B0C84740,Casa de Los Primos,USD,nightly
4546,21190824,72424,Entire home/apt,"Seattle, WA, United States",56,5.0,2,1.0,1.0,75,2018-12-20 03:18:24.215938,47.641412,-122.31536399999999,0101000020E61000007D957CEC2E945EC088A1D5C919D24740,Lake Union Waterfront by UW/Amazon/Capitol Hill,USD,nightly
4547,21191097,83178174,Entire home/apt,"Seattle, WA, United States",17,5.0,5,2.0,1.0,200,2018-12-20 04:12:31.638871,47.527054,-122.377746,0101000020E6100000780C8FFD2C985EC0ED9C668176C34740,Bright Clean Home in West Seattle,USD,nightly
4548,21191691,25859715,Entire home/apt,"Seattle, WA, United States",0,,4,1.0,1.0,150,2018-12-20 03:46:24.386174,47.613419,-122.30224299999999,0101000020E61000007A1C06F357935EC05DDF878384CE4740,"Spacious, Sunny & Centrally Located One Bedroom",USD,nightly
4549,21199701,49209595,Entire home/apt,"Seattle, WA, United States",42,5.0,4,2.0,1.0,150,2018-12-20 04:08:27.564602,47.556212,-122.28811,0101000020E6100000A3E9EC6470925EC046D26EF431C74740,Urban Oasis in hip Columbia City,USD,nightly
4550,21205931,13110325,Entire home/apt,"Seattle, WA, United States",65,5.0,2,0.0,1.0,75,2018-12-20 02:59:19.372816,47.706651,-122.313162,0101000020E61000006616A1D80A945EC0C5573B8A73DA4740,Colorful and Stylish Studio with a Private Garden,USD,nightly
4551,21206136,17298303,Private room,"Seattle, WA, United States",2,,2,1.0,1.0,150,2018-12-20 03:29:39.025747,47.644859999999994,-122.375702,0101000020E6100000ADC266800B985EC0D13FC1C58AD24740,Queen Anne Private Room,USD,nightly
4552,21206836,83331742,Entire home/apt,"Seattle, WA, United States",96,5.0,2,1.0,1.0,62,2018-12-20 03:42:52.070251,47.60982,-122.33996299999998,0101000020E610000067B62BF4C1955EC02E39EE940ECE4740,Deluxe Pike Place Apartment WS 99,USD,nightly
4553,21207582,20618572,Entire home/apt,"Seattle, WA, United States",43,5.0,16,6.0,3.5,220,2018-12-20 03:12:45.605013,47.654066,-122.33785800000001,0101000020E6100000492C29779F955EC078B6476FB8D34740,"Ultimate Luxury ★ 6BR, Sleeps 16 ★ Rooftop w Views",USD,nightly
4554,21211168,112448661,Entire home/apt,"Seattle, WA, United States",1,,6,3.0,1.5,150,2018-12-20 04:12:10.665662,47.529373,-122.38288100000001,0101000020E6100000A0504F1F81985EC05531957EC2C34740,"Cozy West Seattle home w/ beautiful gardens, large yards, & quiet neighborhood!",USD,nightly
4555,21213854,8636983,Entire home/apt,"Seattle, WA, United States",36,5.0,6,2.0,1.0,115,2018-12-20 03:04:19.278426,47.670555,-122.339561,0101000020E6100000D07F0F5EBB955EC0AB9509BFD4D54740,Judi's Place on the lake,USD,nightly
4556,21214526,153268056,Entire home/apt,"Seattle, WA, United States",44,5.0,2,1.0,1.0,89,2018-12-20 03:12:37.001456,47.663677,-122.349295,0101000020E6100000016A6AD95A965EC0BF0D315EF3D44740,Charming Fremont Highlands Studio+,USD,nightly
4558,21220327,34478345,Entire home/apt,"Seattle, WA, United States",56,5.0,5,2.0,1.0,100,2018-12-20 04:02:47.690871,47.577341,-122.302131,0101000020E6100000E606431D56935EC0E9D1544FE6C94740,Close to Light Rail! Sleeps 5 + Pooch!,USD,nightly
4559,21226188,100574520,Entire home/apt,"Kirkland, WA, United States",8,5.0,8,4.0,3.5,600,2018-12-20 02:57:21.27689,47.704153999999996,-122.223573,0101000020E610000031D120054F8E5EC07EACE0B721DA4740,Stunning Lake Washington and Mount Rainier Views!,USD,nightly
4560,21226990,2539495,Entire home/apt,"Seattle, WA, United States",2,,4,2.0,2.0,113,2018-12-20 04:02:05.739245,47.607304,-122.342049,0101000020E61000004A287D21E4955EC0705D3123BCCD4740,Architectural Gem! Downtown Seattle,USD,nightly
4561,21227961,4692168,Entire home/apt,"Seattle, WA, United States",0,,5,3.0,1.0,82,2018-12-20 04:15:20.105235,47.529123,-122.379631,0101000020E61000000F63D2DF4B985EC0DC476E4DBAC34740,peaceful mid-century modern west seattle home,USD,nightly
4562,21230860,93046885,Entire home/apt,"Seattle, WA, United States",72,5.0,4,1.0,1.0,70,2018-12-20 03:14:57.199985,47.652805,-122.347132,0101000020E610000049D9226937965EC028D53E1D8FD34740,[10% off] Modern space in Seattle! Close to UW!,USD,nightly
4563,21242363,84358304,Entire home/apt,"Seattle, WA, United States",6,5.0,6,3.0,2.0,225,2018-12-20 04:04:56.352005,47.58873,-122.39131200000001,0101000020E610000012A27C410B995EC0481630815BCB4740,Panoramic Views 3-Bedroom Home,USD,nightly
4564,21244844,153567357,Private room,"Seattle, WA, United States",120,5.0,2,1.0,1.0,45,2018-12-20 02:52:55.944498,47.654027,-122.38458200000001,0101000020E61000005628D2FD9C985EC0BAD91F28B7D34740,Private Bed and Bath in Cute Craftsman,USD,nightly
4565,21245181,146679165,Entire home/apt,"Seattle, WA, United States",36,5.0,6,3.0,1.5,110,2018-12-20 03:29:03.282576,47.666445,-122.354776,0101000020E6100000F75965A6B4965EC097CADB114ED54740,3 Bedroom Home with Sunset View at Woodland Park,USD,nightly
4566,21251537,1659379,Private room,"Renton, WA, United States",3,5.0,2,1.0,1.0,60,2018-12-20 03:40:00.971562,47.508846000000005,-122.188447,0101000020E6100000E08101840F8C5EC0A759A0DD21C14740,"Suite, private bath, on bus line, 9 mi to airport.",USD,nightly
4567,21252736,17269911,Entire home/apt,"Seattle, WA, United States",102,5.0,3,1.0,1.0,56,2018-12-20 02:59:17.636788,47.674213,-122.33313799999999,0101000020E610000083C30B2252955EC0DFC4909C4CD64740,Green Lake Guest Suite - 1 Block to Lake,USD,nightly
4568,21253104,128280621,Entire home/apt,"Bellevue, WA, United States",29,5.0,3,1.0,1.0,75,2018-12-20 03:37:55.94633,47.599296,-122.210582,0101000020E610000015C8EC2C7A8D5EC0D34F38BBB5CC4740,Meydenbauer neighborhood small living house.,USD,nightly
4569,21253451,50550045,Entire home/apt,"Seattle, WA, United States",11,4.5,2,1.0,1.0,65,2018-12-20 03:50:32.264014,47.608265,-122.33008000000001,0101000020E61000001344DD0720955EC09626A5A0DBCD4740,Amazing Water Views 1 bedroom High Rise KB,USD,nightly
4570,21263484,50550045,Entire home/apt,"Seattle, WA, United States",8,5.0,5,2.0,2.0,111,2018-12-20 03:51:07.355034,47.610626,-122.328456,0101000020E6100000338B506C05955EC02D0B26FE28CE4740,2 bedroom Water Views High Rise KA,USD,nightly
4571,21264800,153799812,Private room,"Seattle, WA, United States",56,5.0,2,1.0,1.0,55,2018-12-20 03:45:03.846979,47.585964000000004,-122.30158999999999,0101000020E61000003EB324404D935EC011514CDE00CB4740,"Private Suite near Downtown,TrainStation & Stadium",USD,nightly
4572,21266027,5594463,Entire home/apt,"Seattle, WA, United States",62,5.0,2,1.0,1.0,75,2018-12-20 03:32:22.758164,47.638612,-122.35677,0101000020E6100000698CD651D5965EC0A56ABB09BED14740,Cute & cozy one-bedroom in upper Queen Anne!,USD,nightly
4573,21267688,6483877,Entire home/apt,"Seattle, WA, United States",15,4.5,4,2.0,1.0,125,2018-12-20 03:07:36.33406,47.678134,-122.362346,0101000020E610000088F546AD30975EC020274C18CDD64740,2 Queen Bedrooms - Seattle Craftsman Private Floor,USD,nightly
4574,21268035,153839107,Private room,"Seattle, WA, United States",19,5.0,2,1.0,1.5,39,2018-12-20 03:42:16.821133,47.537994,-122.35648300000001,0101000020E61000001EA5129ED0965EC0DCB8C5FCDCC44740,Private room (G&T)No.1,USD,nightly
4575,21275166,41221586,Entire home/apt,"Seattle, WA, United States",3,5.0,4,2.0,1.5,78,2018-12-20 02:51:57.946452,47.605864000000004,-122.29426200000002,0101000020E6100000289D4830D5925EC070E998F38CCD4740,Seattle gateway to the Pacific Northwest,USD,nightly
4576,21277020,134023650,Entire home/apt,"Seattle, WA, United States",13,5.0,6,2.0,1.0,150,2018-12-20 03:02:13.680432,47.714076,-122.282176,0101000020E6100000D5EDEC2B0F925EC0E36DA5D766DB4740,Cozy Sand Point Cottage,USD,nightly
4577,21278737,37533838,Entire home/apt,"Seattle, WA, United States",1,,7,2.0,1.5,150,2018-12-20 03:14:07.089441,47.658409999999996,-122.326098,0101000020E6100000A05225CADE945EC000AE64C746D44740,"WHOLE ARTSY WALLINGFORD HOUSE, GREAT FOR FAMILIES",USD,nightly
4578,21282820,119835690,Private room,"Bellevue, WA, United States",2,,1,1.0,1.0,40,2018-12-20 02:55:07.478674,47.617732000000004,-122.168582,0101000020E61000006F2C280CCA8A5EC0A9D898D711CF4740,"全新装修,交通极为便利",USD,nightly
4579,21291183,5908018,Private room,"Bellevue, WA, United States",31,5.0,1,1.0,1.5,40,2018-12-20 03:37:51.809723,47.601727000000004,-122.13409399999999,0101000020E6100000C02500FF94885EC0620FED6305CD4740,Private bedroom in the heart of Bellevue,USD,nightly
4580,21292056,114353388,Entire home/apt,"Seattle, WA, United States",2,,4,1.0,1.0,101,2018-12-20 04:01:36.184812,47.605332000000004,-122.33741,0101000020E6100000FAD51C2098955EC0739CDB847BCD4740,Alluring 1st Avenue Apartment by Stay Alfred,USD,nightly
4581,21293160,85023731,Entire home/apt,"Kirkland , Wa, United States",12,5.0,2,1.0,1.0,135,2018-12-20 02:55:09.917449,47.673421000000005,-122.205578,0101000020E6100000BCB1A030288D5EC045B8C9A832D64740,Lakeview Downtown Kirkland Condo,USD,nightly
4582,21295100,88231668,Entire home/apt,"Seattle, WA, United States",45,5.0,4,1.0,1.0,59,2018-12-20 03:05:42.931042,47.685140000000004,-122.35833000000001,0101000020E61000003ECBF3E0EE965EC03997E2AAB2D74740,City Cabin Retreat,USD,nightly
4583,21297099,154114482,Entire home/apt,"Seattle, WA, United States",2,,4,2.0,1.0,105,2018-12-20 04:08:29.872408,47.528352000000005,-122.28492,0101000020E61000007C7E18213C925EC05A63D009A1C34740,humble family home,USD,nightly
4584,21298775,65430246,Entire home/apt,"Seattle, WA, United States",35,5.0,6,2.0,1.5,100,2018-12-20 03:38:11.378588,47.511677,-122.24553700000001,0101000020E61000004F3DD2E0B68F5EC0C58EC6A17EC14740,Entire House on Waterfront Lake Washington,USD,nightly
4585,21305258,83142626,Private room,"Seattle, WA, United States",32,5.0,1,1.0,1.0,40,2018-12-20 03:44:44.25926,47.611723,-122.299823,0101000020E6100000ACE5CE4C30935EC0029B73F04CCE4740,A room with a view,USD,nightly
4586,21305428,151537679,Entire home/apt,"Seattle, WA, United States",30,4.5,3,1.0,0.5,60,2018-12-20 03:05:54.356718,47.705279,-122.37068400000001,0101000020E6100000A1496249B9975EC01DC70F9546DA4740,34' RV Ballard,USD,nightly
4587,21308949,152734194,Entire home/apt,"Seattle, WA, United States",95,4.5,2,0.0,1.0,65,2018-12-20 03:44:01.868257,47.602721,-122.312509,0101000020E61000002AADBF2500945EC064CE33F625CD4740,New Private studio on Yesler Street D501,USD,nightly
4588,21311044,4978426,Entire home/apt,"Seattle, WA, United States",39,5.0,4,2.0,1.5,89,2018-12-20 03:48:09.795396,47.599841999999995,-122.305573,0101000020E610000099620E828E935EC03562669FC7CC4740,CTRL DIST. NEAR I.D. CHINA TOWN BALL FIELD TRAIN,USD,nightly
4589,21313308,39582779,Private room,"Seattle, WA, United States",66,5.0,2,1.0,1.0,65,2018-12-20 03:45:37.829684,47.605993,-122.286521,0101000020E610000080272D5C56925EC06E4DBA2D91CD4740,Iconic Home with Lake Views and Easy Access to Downtown,USD,nightly
4590,21322533,24702474,Entire home/apt,"Seattle, WA, United States",4,5.0,8,4.0,3.0,499,2018-12-20 04:03:13.88795,47.588566,-122.28678300000001,0101000020E61000001F8315A75A925EC0CEC4742156CB4740,THIRD NIGHT FREE @ Log Home w/ Waterfront Views,USD,nightly
4591,21323753,889644,Entire home/apt,"Seattle, WA, United States",26,5.0,2,0.0,1.0,95,2018-12-20 03:23:10.838533,47.617323999999996,-122.327349,0101000020E610000036583849F3945EC099840B7904CF4740,"Boho-chic Studio, Stroll Downtown /Capitol Hill",USD,nightly
4592,21325943,114353388,Entire home/apt,"Seattle, WA, United States",4,4.5,6,2.0,2.0,160,2018-12-20 03:26:20.477906,47.616306,-122.34625700000001,0101000020E6100000B5C01E1329965EC00F2A711DE3CE4740,Attractive Wall Street Apartment by Stay Alfred,USD,nightly
