Date,Route,Attempted,Succeeded,Success Percentage
6/21/2014,Disappointment Cleaver,3,3,1
6/21/2014,Emmons-Winthrop,4,3,0.75
6/21/2014,Disappointment Cleaver,2,2,1
6/21/2014,Disappointment Cleaver,4,4,1
6/21/2014,Emmons-Winthrop,4,4,1
6/21/2014,Disappointment Cleaver,2,2,1
6/21/2014,Disappointment Cleaver,3,2,0.666666667
6/21/2014,Ptarmigan RIngraham Directge,3,0,0
6/21/2014,Emmons-Winthrop,2,0,0
6/21/2014,Unknown,1,0,0
6/21/2014,Disappointment Cleaver,3,3,1
6/21/2014,Gibralter Ledges,3,3,1
6/21/2014,Fuhrer's Finger,2,0,0
6/21/2014,Disappointment Cleaver,2,2,1
6/21/2014,Emmons-Winthrop,4,2,0.5
6/21/2014,Disappointment Cleaver,1,1,1
6/21/2014,Emmons-Winthrop,4,0,0
6/21/2014,Disappointment Cleaver,8,8,1
6/21/2014,Little Tahoma,6,0,0
6/21/2014,Emmons-Winthrop,2,2,1
6/21/2014,Disappointment Cleaver,3,3,1
6/21/2014,Emmons-Winthrop,8,0,0
6/21/2014,Disappointment Cleaver,2,0,0
6/21/2014,Emmons-Winthrop,2,2,1
6/21/2014,Gibralter Ledges,2,0,0
6/21/2014,Emmons-Winthrop,3,0,0
6/21/2014,Fuhrer's Finger,2,2,1
6/21/2014,Ptarmigan RIngraham Directge,2,2,1
6/21/2014,Ptarmigan RIngraham Directge,4,4,1
6/21/2014,Fuhrer's Finger,3,2,0.666666667
6/21/2014,Unknown,1,0,0
6/21/2014,Emmons-Winthrop,2,2,1
6/21/2014,glacier only - no summit attempt,2,0,0
6/21/2014,Unknown,2,0,0
6/21/2014,Disappointment Cleaver,2,0,0
6/21/2014,Disappointment Cleaver,2,2,1
6/21/2014,Disappointment Cleaver,2,0,0
6/21/2014,Disappointment Cleaver,2,0,0
6/21/2014,Emmons-Winthrop,3,3,1
6/21/2014,Fuhrer's Finger,2,0,0
6/20/2014,Disappointment Cleaver,12,11,0.916666667
6/20/2014,Disappointment Cleaver,12,12,1
6/20/2014,Emmons-Winthrop,12,0,0
6/20/2014,Disappointment Cleaver,11,9,0.818181818
6/20/2014,Disappointment Cleaver,4,4,1
6/20/2014,Liberty RIngraham Directge,2,2,1
6/20/2014,Disappointment Cleaver,3,0,0
6/20/2014,Disappointment Cleaver,2,2,1
6/20/2014,Emmons-Winthrop,3,3,1
6/20/2014,Disappointment Cleaver,4,0,0
6/20/2014,Disappointment Cleaver,7,0,0
6/20/2014,Disappointment Cleaver,4,4,1
6/20/2014,Disappointment Cleaver,4,0,0
6/20/2014,Disappointment Cleaver,2,2,1
6/20/2014,Disappointment Cleaver,2,0,0
6/20/2014,Disappointment Cleaver,3,0,0
6/20/2014,Disappointment Cleaver,3,0,0
6/20/2014,Little Tahoma,3,3,1
6/20/2014,Emmons-Winthrop,3,3,1
6/20/2014,Emmons-Winthrop,3,3,1
6/20/2014,Emmons-Winthrop,7,5,0.714285714
6/20/2014,Emmons-Winthrop,4,3,0.75
6/20/2014,Disappointment Cleaver,2,2,1
6/20/2014,Disappointment Cleaver,3,3,1
6/20/2014,Emmons-Winthrop,4,4,1
6/20/2014,Ptarmigan RIngraham Directge,2,0,0
6/20/2014,Kautz Cleaver,2,0,0
6/20/2014,Disappointment Cleaver,7,7,1
6/20/2014,Disappointment Cleaver,2,2,1
6/20/2014,Disappointment Cleaver,2,0,0
6/20/2014,Disappointment Cleaver,5,5,1
6/20/2014,Disappointment Cleaver,6,0,0
6/20/2014,Disappointment Cleaver,3,0,0
6/20/2014,Unknown,1,0,0
6/20/2014,Disappointment Cleaver,2,0,0
6/20/2014,Disappointment Cleaver,2,2,1
6/20/2014,Disappointment Cleaver,2,2,1
6/20/2014,Emmons-Winthrop,3,3,1
6/20/2014,Emmons-Winthrop,3,3,1
6/20/2014,Emmons-Winthrop,3,3,1
6/20/2014,Ptarmigan RIngraham Directge,3,2,0.666666667
6/19/2014,Disappointment Cleaver,11,11,1
6/19/2014,Disappointment Cleaver,11,4,0.363636364
6/19/2014,Disappointment Cleaver,12,7,0.583333333
6/19/2014,Disappointment Cleaver,3,1,0.333333333
6/19/2014,Disappointment Cleaver,4,4,1
6/19/2014,Disappointment Cleaver,7,7,1
6/19/2014,Disappointment Cleaver,5,2,0.4
6/19/2014,Disappointment Cleaver,7,7,1
6/19/2014,Disappointment Cleaver,5,5,1
6/19/2014,Emmons-Winthrop,4,3,0.75
6/19/2014,Disappointment Cleaver,3,1,0.333333333
6/19/2014,Disappointment Cleaver,2,0,0
6/19/2014,Disappointment Cleaver,2,1,0.5
6/19/2014,Disappointment Cleaver,2,0,0
6/19/2014,Disappointment Cleaver,8,5,0.625
6/19/2014,Mowich Face,2,0,0
6/19/2014,Unknown,3,0,0
6/19/2014,Disappointment Cleaver,2,2,1
6/19/2014,Sunset RIngraham Directge,2,0,0
6/19/2014,Disappointment Cleaver,2,0,0
6/19/2014,Tahoma Glacier,2,2,1
6/19/2014,Kautz Glacier,6,6,1
6/18/2014,Disappointment Cleaver,12,8,0.666666667
6/18/2014,Disappointment Cleaver,12,11,0.916666667
6/18/2014,Disappointment Cleaver,12,9,0.75
6/18/2014,Unknown,12,0,0
6/18/2014,Disappointment Cleaver,12,9,0.75
6/18/2014,Disappointment Cleaver,2,0,0
6/18/2014,Disappointment Cleaver,2,2,1
6/18/2014,Disappointment Cleaver,4,0,0
6/18/2014,Disappointment Cleaver,2,2,1
6/18/2014,Emmons-Winthrop,3,3,1
6/17/2014,Disappointment Cleaver,12,9,0.75
6/17/2014,Kautz Cleaver,12,8,0.666666667
6/17/2014,Emmons-Winthrop,12,0,0
6/17/2014,Disappointment Cleaver,12,8,0.666666667
6/17/2014,Disappointment Cleaver,12,8,0.666666667
6/17/2014,Liberty RIngraham Directge,2,2,1
6/17/2014,Sunset RIngraham Directge,2,0,0
6/17/2014,Kautz Glacier,3,0,0
6/17/2014,Ingraham Direct,3,0,0
6/17/2014,Emmons-Winthrop,2,2,1
6/17/2014,Disappointment Cleaver,2,0,0
6/17/2014,Disappointment Cleaver,2,0,0
6/17/2014,Liberty RIngraham Directge,2,2,1
6/17/2014,Kautz Glacier,2,2,1
6/17/2014,Kautz Cleaver,2,2,1
6/16/2014,Disappointment Cleaver,11,8,0.727272727
6/16/2014,Disappointment Cleaver,12,0,0
6/16/2014,Disappointment Cleaver,10,5,0.5
6/16/2014,Disappointment Cleaver,4,0,0
6/16/2014,Disappointment Cleaver,2,2,1
6/16/2014,Disappointment Cleaver,2,0,0
6/16/2014,Disappointment Cleaver,3,0,0
6/16/2014,Disappointment Cleaver,6,0,0
6/16/2014,Disappointment Cleaver,2,2,1
6/16/2014,Disappointment Cleaver,5,0,0
6/16/2014,Disappointment Cleaver,2,0,0
6/16/2014,Disappointment Cleaver,6,6,1
6/16/2014,Disappointment Cleaver,2,2,1
6/16/2014,Emmons-Winthrop,3,0,0
6/16/2014,Fuhrer's Finger,2,2,1
6/15/2014,Disappointment Cleaver,12,0,0
6/15/2014,Emmons-Winthrop,11,0,0
6/15/2014,Kautz Glacier,10,0,0
6/15/2014,Disappointment Cleaver,12,11,0.916666667
6/15/2014,Emmons-Winthrop,4,4,1
6/15/2014,Disappointment Cleaver,6,6,1
6/15/2014,Disappointment Cleaver,3,0,0
6/15/2014,Disappointment Cleaver,4,0,0
6/15/2014,Disappointment Cleaver,1,0,0
6/14/2014,Disappointment Cleaver,12,7,0.583333333
6/14/2014,Disappointment Cleaver,11,9,0.818181818
6/14/2014,Disappointment Cleaver,12,9,0.75
6/14/2014,Disappointment Cleaver,8,8,1
6/14/2014,Disappointment Cleaver,4,4,1
6/14/2014,Disappointment Cleaver,3,0,0
6/14/2014,Disappointment Cleaver,7,0,0
6/14/2014,Disappointment Cleaver,4,4,1
6/14/2014,Disappointment Cleaver,6,6,1
6/14/2014,Disappointment Cleaver,3,3,1
6/14/2014,Disappointment Cleaver,4,0,0
6/14/2014,Disappointment Cleaver,3,3,1
6/14/2014,Emmons-Winthrop,2,0,0
6/13/2014,Disappointment Cleaver,11,11,1
6/13/2014,Disappointment Cleaver,12,11,0.916666667
6/13/2014,Disappointment Cleaver,11,5,0.454545455
6/13/2014,Emmons-Winthrop,4,0,0
6/13/2014,Disappointment Cleaver,5,0,0
6/13/2014,Emmons-Winthrop,2,0,0
6/13/2014,Disappointment Cleaver,2,2,1
6/13/2014,Disappointment Cleaver,4,0,0
6/13/2014,Disappointment Cleaver,3,0,0
6/12/2014,Emmons-Winthrop,3,0,0
6/12/2014,Disappointment Cleaver,12,0,0
6/12/2014,Disappointment Cleaver,12,0,0
6/12/2014,Emmons-Winthrop,10,3,0.3
6/12/2014,Disappointment Cleaver,11,6,0.545454545
6/12/2014,Disappointment Cleaver,7,7,1
6/12/2014,Disappointment Cleaver,3,2,0.666666667
6/12/2014,Disappointment Cleaver,6,3,0.5
6/12/2014,Unknown,2,2,1
6/12/2014,Liberty RIngraham Directge,4,4,1
6/11/2014,Disappointment Cleaver,12,0,0
6/11/2014,Disappointment Cleaver,11,9,0.818181818
6/11/2014,Disappointment Cleaver,12,10,0.833333333
6/11/2014,Disappointment Cleaver,1,1,1
6/11/2014,Disappointment Cleaver,2,0,0
6/11/2014,Disappointment Cleaver,3,0,0
6/11/2014,Kautz Glacier,8,0,0
6/11/2014,Fuhrer's Finger,2,0,0
6/10/2014,Emmons-Winthrop,12,0,0
6/10/2014,Disappointment Cleaver,12,6,0.5
6/10/2014,Disappointment Cleaver,12,10,0.833333333
6/10/2014,Kautz Glacier,11,10,0.909090909
6/10/2014,Disappointment Cleaver,12,7,0.583333333
6/10/2014,Fuhrer's Finger,2,0,0
6/10/2014,Disappointment Cleaver,2,0,0
6/10/2014,Disappointment Cleaver,2,0,0
6/10/2014,Unknown,1,0,0
6/10/2014,Disappointment Cleaver,3,2,0.666666667
6/10/2014,Disappointment Cleaver,2,0,0
6/10/2014,Disappointment Cleaver,1,0,0
6/9/2014,Disappointment Cleaver,12,10,0.833333333
6/9/2014,Fuhrer's Finger,6,6,1
6/9/2014,Disappointment Cleaver,12,3,0.25
6/9/2014,Disappointment Cleaver,3,3,1
6/9/2014,Disappointment Cleaver,2,2,1
6/9/2014,glacier only - no summit attempt,3,0,0
6/8/2014,Kautz Glacier,11,11,1
6/8/2014,Disappointment Cleaver,10,6,0.6
6/8/2014,Disappointment Cleaver,12,4,0.333333333
6/8/2014,Emmons-Winthrop,10,0,0
6/8/2014,Disappointment Cleaver,11,4,0.363636364
6/8/2014,Disappointment Cleaver,2,2,1
6/8/2014,Disappointment Cleaver,3,0,0
6/8/2014,Liberty RIngraham Directge,3,3,1
6/8/2014,Disappointment Cleaver,3,0,0
6/8/2014,Disappointment Cleaver,5,0,0
6/8/2014,Success Cleaver,2,2,1
6/8/2014,Disappointment Cleaver,2,2,1
6/8/2014,Disappointment Cleaver,2,0,0
6/8/2014,Disappointment Cleaver,2,2,1
6/8/2014,Little Tahoma,2,0,0
6/7/2014,Disappointment Cleaver,5,0,0
6/7/2014,Little Tahoma,12,0,0
6/7/2014,Disappointment Cleaver,12,0,0
6/7/2014,Disappointment Cleaver,8,4,0.5
6/7/2014,Disappointment Cleaver,12,8,0.666666667
6/7/2014,Disappointment Cleaver,12,7,0.583333333
6/7/2014,Disappointment Cleaver,2,2,1
6/7/2014,Little Tahoma,9,9,1
6/7/2014,Disappointment Cleaver,3,3,1
6/7/2014,Disappointment Cleaver,2,2,1
6/7/2014,Disappointment Cleaver,2,2,1
6/7/2014,Disappointment Cleaver,3,3,1
6/7/2014,Disappointment Cleaver,2,2,1
6/7/2014,Disappointment Cleaver,6,0,0
6/7/2014,Disappointment Cleaver,3,3,1
6/7/2014,Fuhrer's Finger,2,2,1
6/7/2014,Disappointment Cleaver,4,4,1
6/7/2014,Disappointment Cleaver,2,0,0
6/7/2014,Disappointment Cleaver,4,4,1
6/7/2014,Ptarmigan RIngraham Directge,4,0,0
6/7/2014,Little Tahoma,4,3,0.75
6/7/2014,Kautz Headwall,3,0,0
6/7/2014,Disappointment Cleaver,1,1,1
6/7/2014,Little Tahoma,2,1,0.5
6/7/2014,Emmons-Winthrop,2,2,1
6/7/2014,Disappointment Cleaver,2,2,1
6/7/2014,Disappointment Cleaver,7,3,0.428571429
6/7/2014,Emmons-Winthrop,4,3,0.75
6/7/2014,Fuhrer's Finger,4,4,1
6/7/2014,Disappointment Cleaver,2,2,1
6/7/2014,Disappointment Cleaver,2,2,1
6/7/2014,Kautz Glacier,6,6,1
6/7/2014,Kautz Glacier,2,2,1
6/7/2014,Fuhrer's Finger,2,2,1
6/7/2014,Emmons-Winthrop,4,0,0
6/7/2014,glacier only - no summit attempt,2,2,1
6/7/2014,Disappointment Cleaver,3,3,1
6/7/2014,Disappointment Cleaver,6,3,0.5
6/7/2014,Emmons-Winthrop,3,3,1
6/7/2014,Disappointment Cleaver,3,3,1
6/7/2014,Fuhrer's Finger,2,0,0
6/7/2014,Disappointment Cleaver,2,2,1
6/7/2014,Ptarmigan RIngraham Directge,4,0,0
6/6/2014,Disappointment Cleaver,5,0,0
6/6/2014,Liberty Wall,2,0,0
6/6/2014,Kautz Glacier,2,0,0
6/6/2014,Fuhrer's Finger,2,0,0
6/6/2014,Disappointment Cleaver,4,0,0
6/6/2014,Disappointment Cleaver,6,0,0
6/6/2014,Fuhrer's Finger,2,0,0
6/6/2014,Liberty RIngraham Directge,2,0,0
6/6/2014,Emmons-Winthrop,5,0,0
6/6/2014,Emmons-Winthrop,5,0,0
6/6/2014,Emmons-Winthrop,2,0,0
6/6/2014,Disappointment Cleaver,4,0,0
6/6/2014,Disappointment Cleaver,4,0,0
6/6/2014,Emmons-Winthrop,2,0,0
6/6/2014,Disappointment Cleaver,3,0,0
6/6/2014,Disappointment Cleaver,5,0,0
6/6/2014,Emmons-Winthrop,3,0,0
6/6/2014,Emmons-Winthrop,3,0,0
6/6/2014,Unknown,2,0,0
6/6/2014,Emmons-Winthrop,5,0,0
6/6/2014,Disappointment Cleaver,12,0,0
6/5/2014,Unknown,1,1,1
6/5/2014,Disappointment Cleaver,2,0,0
6/5/2014,Fuhrer's Finger,4,0,0
6/5/2014,Emmons-Winthrop,3,0,0
6/5/2014,Disappointment Cleaver,2,2,1
6/5/2014,Emmons-Winthrop,8,0,0
6/5/2014,Disappointment Cleaver,12,0,0
6/5/2014,Disappointment Cleaver,4,0,0
6/4/2014,Disappointment Cleaver,3,0,0
6/4/2014,Disappointment Cleaver,5,0,0
6/4/2014,Unknown,2,0,0
6/4/2014,Kautz Glacier,2,0,0
6/4/2014,Disappointment Cleaver,9,0,0
6/3/2014,Disappointment Cleaver,9,6,0.666666667
6/3/2014,Disappointment Cleaver,3,3,1
6/3/2014,Emmons-Winthrop,2,0,0
6/3/2014,Disappointment Cleaver,3,3,1
6/3/2014,Liberty RIngraham Directge,2,0,0
6/3/2014,Disappointment Cleaver,12,5,0.416666667
6/2/2014,Gibralter Ledges,3,3,1
6/2/2014,Disappointment Cleaver,2,2,1
6/2/2014,Disappointment Cleaver,3,3,1
6/2/2014,Disappointment Cleaver,2,2,1
6/2/2014,Disappointment Cleaver,4,4,1
6/2/2014,Disappointment Cleaver,2,2,1
6/2/2014,Disappointment Cleaver,2,2,1
6/2/2014,Disappointment Cleaver,3,1,0.333333333
6/2/2014,Fuhrer's Finger,2,2,1
6/2/2014,Disappointment Cleaver,2,0,0
6/2/2014,Emmons-Winthrop,2,0,0
6/2/2014,Disappointment Cleaver,12,0,0
6/2/2014,Disappointment Cleaver,12,0,0
6/2/2014,Emmons-Winthrop,12,12,1
6/2/2014,Disappointment Cleaver,8,0,0
6/1/2014,Disappointment Cleaver,2,2,1
6/1/2014,Disappointment Cleaver,2,2,1
6/1/2014,Fuhrer's Finger,6,0,0
6/1/2014,Disappointment Cleaver,2,0,0
6/1/2014,Emmons-Winthrop,2,2,1
6/1/2014,Fuhrer's Finger,3,0,0
6/1/2014,Fuhrer's Finger,3,0,0
6/1/2014,Unknown,4,4,1
6/1/2014,Disappointment Cleaver,2,0,0
6/1/2014,Disappointment Cleaver,3,0,0
6/1/2014,Kautz Glacier,4,0,0
6/1/2014,Disappointment Cleaver,12,4,0.333333333
6/1/2014,Disappointment Cleaver,12,8,0.666666667
6/1/2014,Disappointment Cleaver,12,12,1
5/31/2014,Disappointment Cleaver,2,0,0
5/31/2014,Disappointment Cleaver,2,2,1
5/31/2014,Fuhrer's Finger,2,0,0
5/31/2014,Gibralter Ledges,3,0,0
5/31/2014,Fuhrer's Finger,2,0,0
5/31/2014,Fuhrer's Finger,2,2,1
5/31/2014,Disappointment Cleaver,3,3,1
5/31/2014,Disappointment Cleaver,4,0,0
5/31/2014,Fuhrer's Finger,1,1,1
5/31/2014,glacier only - no summit attempt,4,0,0
5/31/2014,Unknown,2,0,0
5/31/2014,Little Tahoma,3,2,0.666666667
5/31/2014,Emmons-Winthrop,2,0,0
5/31/2014,Gibralter Ledges,2,0,0
5/31/2014,Emmons-Winthrop,5,3,0.6
5/31/2014,Fuhrer's Finger,2,1,0.5
5/31/2014,Disappointment Cleaver,5,0,0
5/31/2014,Disappointment Cleaver,2,2,1
5/31/2014,glacier only - no summit attempt,2,0,0
5/31/2014,Emmons-Winthrop,2,2,1
5/31/2014,Emmons-Winthrop,3,0,0
5/31/2014,Unknown,1,0,0
5/31/2014,Liberty RIngraham Directge,2,2,1
5/31/2014,Kautz Glacier,3,2,0.666666667
5/31/2014,Fuhrer's Finger,2,2,1
5/31/2014,Disappointment Cleaver,5,5,1
5/31/2014,Gibralter Ledges,4,4,1
5/31/2014,Disappointment Cleaver,4,0,0
5/31/2014,Disappointment Cleaver,3,3,1
5/31/2014,Disappointment Cleaver,4,0,0
5/31/2014,Fuhrer's Finger,3,2,0.666666667
5/31/2014,Disappointment Cleaver,2,0,0
5/31/2014,Unknown,2,0,0
5/31/2014,Gibralter Ledges,2,2,1
5/31/2014,Disappointment Cleaver,4,0,0
5/31/2014,Liberty RIngraham Directge,2,0,0
5/31/2014,Fuhrer's Finger,2,2,1
5/31/2014,Liberty RIngraham Directge,2,2,1
5/31/2014,Disappointment Cleaver,3,3,1
5/31/2014,Disappointment Cleaver,3,2,0.666666667
5/31/2014,Liberty RIngraham Directge,2,0,0
5/31/2014,Little Tahoma,11,0,0
5/31/2014,Disappointment Cleaver,10,0,0
5/31/2014,Disappointment Cleaver,7,6,0.857142857
5/31/2014,Disappointment Cleaver,12,10,0.833333333
5/31/2014,Disappointment Cleaver,12,8,0.666666667
5/30/2014,Emmons-Winthrop,3,3,1
5/30/2014,Disappointment Cleaver,2,2,1
5/30/2014,Gibralter Ledges,2,2,1
5/30/2014,Gibralter Ledges,2,0,0
5/30/2014,Disappointment Cleaver,2,2,1
5/30/2014,Disappointment Cleaver,2,2,1
5/30/2014,Disappointment Cleaver,2,2,1
5/30/2014,Fuhrer's Finger,2,2,1
5/30/2014,Fuhrer's Finger,2,2,1
5/30/2014,glacier only - no summit attempt,9,0,0
5/30/2014,glacier only - no summit attempt,3,0,0
5/30/2014,Disappointment Cleaver,3,3,1
5/30/2014,Fuhrer's Finger,2,2,1
5/30/2014,Disappointment Cleaver,8,0,0
5/30/2014,Gibralter Ledges,6,5,0.833333333
5/30/2014,Disappointment Cleaver,7,5,0.714285714
5/30/2014,Emmons-Winthrop,2,2,1
5/30/2014,Gibralter Chute,2,0,0
5/30/2014,Disappointment Cleaver,2,2,1
5/30/2014,Disappointment Cleaver,3,0,0
5/30/2014,Disappointment Cleaver,2,2,1
5/30/2014,Emmons-Winthrop,4,0,0
5/30/2014,Disappointment Cleaver,3,3,1
5/30/2014,Fuhrer's Finger,3,0,0
5/30/2014,Liberty RIngraham Directge,3,3,1
5/30/2014,Disappointment Cleaver,12,5,0.416666667
5/30/2014,Emmons-Winthrop,3,3,1
5/30/2014,Disappointment Cleaver,12,10,0.833333333
5/30/2014,Disappointment Cleaver,12,6,0.5
5/30/2014,Disappointment Cleaver,12,12,1
5/29/2014,Liberty RIngraham Directge,3,3,1
5/29/2014,Fuhrer's Finger,3,1,0.333333333
5/29/2014,Fuhrer's Finger,2,2,1
5/29/2014,Disappointment Cleaver,3,3,1
5/29/2014,Liberty RIngraham Directge,2,2,1
5/29/2014,Little Tahoma,10,0,0
5/29/2014,Disappointment Cleaver,12,0,0
5/28/2014,Disappointment Cleaver,6,5,0.833333333
5/28/2014,Disappointment Cleaver,2,2,1
5/28/2014,Disappointment Cleaver,7,4,0.571428571
5/28/2014,Disappointment Cleaver,3,0,0
5/28/2014,Disappointment Cleaver,12,8,0.666666667
5/27/2014,Disappointment Cleaver,3,3,1
5/27/2014,Disappointment Cleaver,2,2,1
5/27/2014,Disappointment Cleaver,3,3,1
5/27/2014,Disappointment Cleaver,12,0,0
5/26/2014,Disappointment Cleaver,3,0,0
5/26/2014,Liberty RIngraham Directge,2,2,1
5/26/2014,Liberty RIngraham Directge,6,0,0
5/26/2014,Disappointment Cleaver,9,9,1
5/26/2014,Disappointment Cleaver,11,11,1
5/26/2014,Disappointment Cleaver,12,0,0
5/25/2014,Liberty RIngraham Directge,2,2,1
5/25/2014,Disappointment Cleaver,2,0,0
5/25/2014,Disappointment Cleaver,2,0,0
5/25/2014,Disappointment Cleaver,12,0,0
5/25/2014,Disappointment Cleaver,12,0,0
5/25/2014,Disappointment Cleaver,12,0,0
5/24/2014,Disappointment Cleaver,3,0,0
5/24/2014,Liberty RIngraham Directge,3,0,0
5/24/2014,Disappointment Cleaver,4,0,0
5/24/2014,glacier only - no summit attempt,8,0,0
5/24/2014,glacier only - no summit attempt,2,0,0
5/24/2014,glacier only - no summit attempt,6,0,0
5/24/2014,Disappointment Cleaver,2,0,0
5/24/2014,glacier only - no summit attempt,2,0,0
5/24/2014,Kautz Glacier,4,0,0
5/24/2014,Fuhrer's Finger,3,0,0
5/24/2014,Disappointment Cleaver,2,0,0
5/24/2014,glacier only - no summit attempt,2,0,0
5/24/2014,Emmons-Winthrop,7,0,0
5/24/2014,Disappointment Cleaver,5,0,0
5/24/2014,Disappointment Cleaver,4,0,0
5/24/2014,Fuhrer's Finger,8,0,0
5/24/2014,Disappointment Cleaver,2,0,0
5/24/2014,Disappointment Cleaver,4,0,0
5/24/2014,Disappointment Cleaver,10,0,0
5/24/2014,Disappointment Cleaver,10,0,0
5/24/2014,Disappointment Cleaver,12,0,0
5/23/2014,Unknown,1,0,0
5/23/2014,glacier only - no summit attempt,3,0,0
5/23/2014,Gibralter Ledges,2,2,1
5/23/2014,Disappointment Cleaver,2,0,0
5/23/2014,Disappointment Cleaver,2,0,0
5/23/2014,Emmons-Winthrop,2,0,0
5/23/2014,Disappointment Cleaver,2,0,0
5/23/2014,Disappointment Cleaver,2,0,0
5/23/2014,Disappointment Cleaver,12,7,0.583333333
5/23/2014,Disappointment Cleaver,11,0,0
5/22/2014,glacier only - no summit attempt,1,0,0
5/22/2014,Disappointment Cleaver,2,0,0
5/22/2014,Disappointment Cleaver,2,0,0
5/22/2014,Disappointment Cleaver,2,2,1
5/22/2014,Disappointment Cleaver,6,3,0.5
5/22/2014,Disappointment Cleaver,4,4,1
5/22/2014,Unknown,11,7,0.636363636
5/21/2014,Liberty RIngraham Directge,2,0,0
5/21/2014,Liberty RIngraham Directge,2,0,0
5/21/2014,Disappointment Cleaver,3,3,1
5/21/2014,Fuhrer's Finger,3,3,1
5/21/2014,Disappointment Cleaver,2,2,1
5/21/2014,Disappointment Cleaver,2,0,0
5/21/2014,Disappointment Cleaver,2,0,0
5/21/2014,Disappointment Cleaver,12,9,0.75
5/20/2014,Gibralter Ledges,2,0,0
5/20/2014,Disappointment Cleaver,3,3,1
5/20/2014,Disappointment Cleaver,12,12,1
5/19/2014,Unknown,3,3,1
5/19/2014,Liberty RIngraham Directge,2,0,0
5/19/2014,Liberty RIngraham Directge,2,0,0
5/19/2014,Gibralter Ledges,2,2,1
5/19/2014,Disappointment Cleaver,2,2,1
5/19/2014,Disappointment Cleaver,2,2,1
5/19/2014,Disappointment Cleaver,2,0,0
5/19/2014,Disappointment Cleaver,2,2,1
5/19/2014,Disappointment Cleaver,12,10,0.833333333
5/19/2014,Disappointment Cleaver,6,5,0.833333333
5/19/2014,Disappointment Cleaver,12,12,1
5/18/2014,Disappointment Cleaver,3,3,1
5/18/2014,Disappointment Cleaver,12,6,0.5
5/18/2014,Disappointment Cleaver,12,8,0.666666667
5/18/2014,Disappointment Cleaver,12,12,1
5/17/2014,Disappointment Cleaver,4,0,0
5/17/2014,Disappointment Cleaver,2,2,1
5/17/2014,Disappointment Cleaver,2,2,1
5/17/2014,Unknown,6,0,0
5/17/2014,Unknown,6,0,0
5/17/2014,Ingraham Direct,4,0,0
5/17/2014,Disappointment Cleaver,12,8,0.666666667
5/17/2014,Disappointment Cleaver,12,8,0.666666667
5/17/2014,Disappointment Cleaver,12,11,0.916666667
5/16/2014,Disappointment Cleaver,2,0,0
5/16/2014,Disappointment Cleaver,3,0,0
5/16/2014,Fuhrer's Finger,2,0,0
5/16/2014,Disappointment Cleaver,1,1,1
5/16/2014,Disappointment Cleaver,4,0,0
5/16/2014,Disappointment Cleaver,12,9,0.75
5/16/2014,Disappointment Cleaver,12,10,0.833333333
5/15/2014,Liberty RIngraham Directge,3,0,0
5/15/2014,Ingraham Direct,2,2,1
5/15/2014,Disappointment Cleaver,2,0,0
5/15/2014,Fuhrer's Finger,2,0,0
5/15/2014,Disappointment Cleaver,6,5,0.833333333
5/15/2014,Disappointment Cleaver,4,3,0.75
5/15/2014,Disappointment Cleaver,2,0,0
5/15/2014,Ingraham Direct,2,2,1
5/15/2014,Gibralter Ledges,3,3,1
5/15/2014,Disappointment Cleaver,2,0,0
5/15/2014,Disappointment Cleaver,3,0,0
5/15/2014,Disappointment Cleaver,11,9,0.818181818
5/14/2014,Emmons-Winthrop,1,0,0
5/14/2014,Disappointment Cleaver,3,3,1
5/14/2014,Disappointment Cleaver,3,3,1
5/14/2014,Success Cleaver,3,3,1
5/14/2014,Disappointment Cleaver,2,0,0
5/14/2014,Disappointment Cleaver,2,0,0
5/14/2014,Disappointment Cleaver,12,5,0.416666667
5/14/2014,Disappointment Cleaver,11,9,0.818181818
5/13/2014,Gibralter Ledges,2,0,0
5/13/2014,Gibralter Ledges,3,3,1
5/13/2014,Success Cleaver,2,0,0
5/13/2014,Tahoma Glacier,3,3,1
5/13/2014,Disappointment Cleaver,11,8,0.727272727
5/13/2014,Disappointment Cleaver,12,10,0.833333333
5/12/2014,Gibralter Ledges,2,2,1
5/12/2014,Liberty RIngraham Directge,2,0,0
5/12/2014,Disappointment Cleaver,10,7,0.7
5/12/2014,Disappointment Cleaver,8,4,0.5
5/11/2014,Liberty RIngraham Directge,2,0,0
5/11/2014,Disappointment Cleaver,3,0,0
5/11/2014,Unknown,12,0,0
5/10/2014,glacier only - no summit attempt,2,0,0
5/10/2014,Gibralter Ledges,4,0,0
5/10/2014,Disappointment Cleaver,2,0,0
5/10/2014,Ingraham Direct,3,3,1
5/10/2014,Disappointment Cleaver,2,0,0
5/8/2014,Fuhrer's Finger,4,0,0
5/7/2014,Ingraham Direct,3,0,0
5/7/2014,Gibralter Ledges,2,0,0
5/7/2014,Fuhrer's Finger,2,0,0
5/7/2014,Disappointment Cleaver,2,0,0
5/6/2014,Fuhrer's Finger,2,0,0
5/6/2014,Gibralter Ledges,2,0,0
5/5/2014,Ingraham Direct,5,0,0
5/5/2014,Liberty RIngraham Directge,2,0,0
5/4/2014,Ingraham Direct,6,0,0
5/2/2014,Disappointment Cleaver,3,0,0
4/30/2014,Unknown,5,4,0.8
4/30/2014,Fuhrer's Finger,2,0,0
4/30/2014,Fuhrer's Finger,6,0,0
